shop,name,brand,price_jumbo_prime,price_regular,price_now,discount
JUMBO,VINO TINTO MERLOT TRAPICHE X750CM3,TRAPICHE,$ 53.090,0,$ 53.090,0
JUMBO,VINO TINTO LAS MORAS BLACK LABEL MALBEC BOT.X750ML,LAS MORAS,$ 99.990,0,$ 99.990,0
JUMBO,VINO TINTO SANTA CAROLINA ASSEMBLAGE X750 ML,SANTA CAROLINA,$ 69.390,0,$ 69.390,0
JUMBO,VINO BLANCO BERONIA VERDEJO RUEDA BOTELLA X750ML,BERONIA CRIANZA,$ 77.990,0,$ 77.990,0
JUMBO,VINO BERONIA RIOJA ROSE BOTELLA X750ML,BERONIA CRIANZA,$ 75.990,0,$ 75.990,0
JUMBO,VINO RAMON BILBAO ROSADO RIOJA 2018 BOTELLA X 750ML,RAMON BILBAO,$ 73.990,0,$ 73.990,0
JUMBO,VINO CASILLERO CHARDONAY X750CM3,CASILLERO DEL DIABLO,$ 69.990,0,$ 69.990,0
JUMBO,VINO DADA TINTO ART WINE 3 BOTELLA X 750ML,DADA,$ 63.990,0,$ 63.990,0
JUMBO,VINO TINTO CASTILLO DE LIRIA PAGUE 2 LLEVE 3 X750ML C-U,CASTILLO DE LIRIA,$ 75.990,0,$ 75.990,0
JUMBO,VINO VOLCANES TINTO RESERVA CARMENERE BOTELLA X 750 ML,VOLCANES,$ 101.990,0,$ 101.990,0
JUMBO,VINO CASTILLO DE LIRA TINTO BOT X750ML,CASTILLO DE LIRIA,$ 37.990,0,$ 37.990,0
JUMBO,VINO LEYENDA CABERNET SYRAH ROSE X750ML,LEYENDA,$ 35.990,0,$ 35.990,0
JUMBO,VINO TINTO ISABELLA VALLE ALTO CAUCA X 750ML,ISABELLA,$ 27.990,0,$ 27.990,0
JUMBO,VINO DADA TINTO ARTWINE NO 1 X 750ML,DADA,$ 63.290,0,$ 63.290,0
JUMBO,VINO TINTO UNDURRAGA MERLOT X750ML,UNDURRAGA,$ 63.990,0,$ 63.990,0
JUMBO,VINO TINTO SANTA RITA SECRETRESERVECAB.SAUVIX750ML,SANTA RITA,$ 89.990,0,$ 89.990,0
