shop,name,brand,price_jumbo_prime,price_regular,price_now,discount
JUMBO,CERVEZA BBC CAJICA MIEL BOTELLA X4UND X330ML C-U + 2 PORTAVASOS,BBC,$ 23.920,0,$ 29.900,0
JUMBO,CERVEZA BBC LA COTIDIANA CASCADE LATA X269ML,BBC,0,0,$ 2.590,0
JUMBO,CERVEZA STEAM BREW IMPERIAL IPA LATA X500ML,STEAM BREW,$ 10.392,0,$ 12.990,0
JUMBO,CERVEZA COLON NEGRA BOTELLA X 330ML,COLON,0,0,$ 5.190,0
JUMBO,CERVEZA AGUILA LIGHT LATA X330MLUND.,AGUILA,0,0,$ 2.590,0
JUMBO,CERVEZA 3 CORDILLERAS MESTIZA BOTELLA X 330 ML,3 CORDILLERAS,0,0,$ 4.690,0
JUMBO,CERVEZA BBC CAJICA MIEL LATA X 269ML,BBC,0,0,$ 3.690,0
JUMBO,CERVEZA PILSEN LATA X 355ML,PILSEN,0,0,$ 2.490,0
JUMBO,CERVEZA 3 CORDILLERAS MULATA BOTELLA X 330 ML,3 CORDILLERAS,0,0,$ 4.690,0
JUMBO,CERVEZA CLUB COLOMBIA BOTELLA X330ML,CLUB COLOMBIA,0,0,$ 2.990,0
JUMBO,CERVEZA EICHBAUM HEFEWEIZEN DUNKEL LATA X500ML,EICHBAUM,0,0,$ 8.990,0
